date,gold_price,usd_index,inflation,oil_price,interest_rate,risk_category
2020-10-01,1556.6343052819116,87.17110470079234,7.801985295381627,99.17631651609518,5.4954161680768605,High
2020-10-02,1544.8777380870324,88.0688249008729,6.889906411245735,87.3039762536941,4.906326260673429,Low
2020-10-03,1544.352275615475,89.36447071183966,5.198106756090276,116.89608705734243,0.5579693659025717,Medium
2020-10-04,1539.925241060644,86.19003707622058,5.70525158358161,66.62116793916272,0.9213829381857075,Medium
2020-10-05,1525.332761208529,103.52712939140154,5.897571335343079,83.32032659861942,2.8456174370839675,Medium
2020-10-06,1562.0158585708282,91.38166814177497,2.3882529668817765,105.06628247469577,1.5373058530397536,Low
2020-10-07,1542.1040232044115,88.53951259732841,2.851378962622573,69.84227335949441,0.6750884951783622,Medium
2020-10-08,1555.3885607967054,97.75668407364141,5.163581067091126,77.22393604887276,1.5864110869150239,Low
2020-10-09,1591.0301508524074,100.73992237533258,2.306598189396593,94.79796421481814,0.5711850127874634,Medium
2020-10-10,1542.8750262808594,100.06468331202834,,108.85953748834451,3.0320403211071567,Medium
2020-10-11,1548.8961485070922,99.37414385574185,5.049890949600951,73.2545176339063,2.8238130442708362,Low
2020-10-12,1552.836648993007,86.01059950875934,4.160603013691417,82.5560377717392,0.28321230616978843,Medium
2020-10-13,1549.461433794926,100.64319038440892,2.6027802631409145,118.00978282326712,2.7832110771306287,High
2020-10-14,1551.3398993823566,95.03757282503716,4.415737282326305,43.39753295576032,2.978977023120202,Low
2020-10-15,1573.8235088247213,97.98172040063034,3.616983308947842,75.85829733276356,3.429944640310894,Medium
2020-10-16,1587.6058821300046,104.12849249078454,2.1154901984142427,90.87854809033604,5.343023553134149,High
2020-10-17,1565.0103546238317,101.21345076948111,8.26903706666615,40.674196604970014,5.4091352420230026,High
2020-10-18,1578.4886383474243,101.50744018452009,3.354846672342627,87.74292012531316,3.0163788810218164,Low
2020-10-19,1561.5183774771688,88.62934437756343,6.33329169493467,44.49599637304072,4.687230162451358,Medium
2020-10-20,1562.3005070565807,94.52834252646129,2.1392575127569593,108.60467173185467,0.6971202924491234,Low
2020-10-21,1559.5520080915962,103.98650970020711,7.892183065287408,104.56688764068528,3.038561767757896,High
2020-10-22,1553.5478205792992,96.65370504141411,5.635260160924039,42.5804109438877,3.814225310925799,High
2020-10-23,1594.8632469483346,87.05172739528477,6.098104002636284,43.90432196459009,3.214826302740129,Low
2020-10-24,1561.3929854666148,99.63639649770482,6.97249052468208,100.2891145249282,1.4612852208844713,Low
2020-10-25,1584.9493597244807,85.858536942101,5.741407300655585,69.56359140626483,0.5789544280992075,Medium
2020-10-26,1557.2838646483704,99.84594534007478,,86.00206303506599,2.280013744019745,High
2020-10-27,1576.2420982649955,102.59545254245295,4.507076965425068,61.626261581230715,3.6501231133804835,Low
2020-10-28,1576.606592242059,93.5050028122667,3.3342106533180127,53.837510088327974,5.4564936366917,High
2020-10-29,1561.3386453692933,93.27225725970175,,63.68616940380492,1.4918006197657177,Low
2020-10-30,1572.2819893041572,91.08422754509454,4.330276131772166,59.73709601791904,5.068397025984765,Medium
2020-10-31,1559.1403143490663,102.53876570207466,7.285731821091933,75.86459505914675,0.608372347507636,High
2020-11-01,1582.1401933615978,95.95569208096774,3.2293328654683964,99.7340932230149,5.137693688100886,Medium
2020-11-02,1547.884157104903,96.58519881269237,2.909107414945639,,4.619925531317657,Medium
2020-11-03,1583.228017678461,98.2341478169991,8.206604068154025,88.73426463517748,0.3599631018422017,High
2020-11-04,1598.6864733663983,91.00461895125754,8.146616297224256,77.60628771664673,1.8154732139654892,Low
2020-11-05,1586.6892369512666,93.65572622700823,8.454254754423207,65.9786912162253,0.5175224318123011,Medium
2020-11-06,1574.220799396219,99.83211524412597,5.4786640568243605,51.48070602883904,5.476405825530187,Medium
2020-11-07,1576.510689796984,104.70973937077972,,68.36523672912008,2.4961810240648252,High
2020-11-08,1614.926371539843,85.68611080129061,7.66117418516038,93.21588929710921,3.7264109779558465,High
2020-11-09,1595.1883474360916,85.85296995893135,2.515804889803484,98.70219383390562,1.4795005178175307,High
2020-11-10,1610.1710293219603,93.56164963965857,2.5891602822040927,77.53452351265707,5.152115253004647,Medium
2020-11-11,1613.3817682224112,98.19243669619226,2.8537829724026156,91.59978196664366,1.6894139648322262,Low
2020-11-12,1586.854988890471,92.72729249670634,6.07393184775165,56.84328655074018,1.616126688337067,Low
2020-11-13,1576.9717010733048,104.99277307930359,2.2503933725912573,108.8053056579165,1.9016505036921025,High
2020-11-14,1611.1520421260893,88.90718516172272,6.947971403082362,,2.6780681144162086,Medium
2020-11-15,1582.3045362052765,85.15850916014855,1.9077611717063792,65.62623418180203,0.3472968127059829,Medium
2020-11-16,1588.8499162490152,88.80258724625538,2.273125924702741,83.81697914359418,3.3886468756724435,Medium
2020-11-17,1603.932026001835,102.73684750202602,4.5414099916657005,88.53296227321754,0.41624543498887523,High
2020-11-18,1598.026786676245,87.90297985736929,4.154200513649305,,3.080813060632864,Medium
2020-11-19,1557.951760224276,94.57949560613281,8.427957878782038,112.89137228462297,2.653895736456088,Medium
2020-11-20,1580.710813777897,93.38552361442896,8.268047697030923,99.17735574345457,1.5233720552161536,Low
2020-11-21,1626.737957863924,98.31450642582257,,93.80083940869861,1.9812820901468402,High
2020-11-22,1606.0869451577446,86.09191172838906,8.126658815549238,81.60745772285658,3.954714009034516,High
2020-11-23,1623.5044021088906,98.17500342132452,6.345833328083763,46.78778639509939,0.3003869793248308,High
2020-11-24,1593.743911143885,92.09503287964671,4.361902158732638,48.625710209607725,1.9123974746352386,Medium
2020-11-25,1588.8536770160113,103.52079118164997,6.677416525126589,63.920708979521535,3.821560584365553,Medium
2020-11-26,1626.6319026567094,101.97774659171812,7.800986759945827,56.92178146951307,1.0494377933633878,Low
2020-11-27,1639.2081311018474,92.99012496955172,2.760990876592825,116.20247775263954,3.1920246844770426,High
2020-11-28,1596.8994138743046,104.85783687035706,2.871889829643628,72.78500149213856,1.1368978745342417,Medium
2020-11-29,1635.769543234549,86.03887505312494,4.361045335593623,110.12843509270016,1.062499853499248,Low
2020-11-30,1596.9327688087396,100.77264440128381,2.684482399345495,105.44637469329852,4.304470502549724,Medium
2020-12-01,1584.7540764903156,93.67673048054725,4.02278239994071,105.0056218189676,1.649258104830973,Medium
2020-12-02,1630.2276785723175,93.6661028917517,6.019840689437599,57.25660201174812,2.222787874500769,High
2020-12-03,1600.414250044623,88.40267596290686,7.189726877336984,75.78574504006524,4.082594844531092,High
2020-12-04,1596.2959227615765,95.29759839944522,3.613544563797796,65.43615933177117,1.1924779028506256,Medium
2020-12-05,1597.7007077815965,86.6943699376017,3.472114786633866,117.63288030711358,3.0416193619975025,Medium
2020-12-06,1615.4695286315516,97.33154358000755,6.958200750724243,110.1395441036536,5.068553234764481,Medium
2020-12-07,1589.3522299157728,89.83180881707774,4.1671835820175644,59.99389287784744,3.1575908017370655,Medium
2020-12-08,1636.1705832281102,99.4971609153874,7.22932757508189,65.08162886481293,0.5064402747730046,Medium
2020-12-09,1634.822236640148,97.14723036513145,8.453662242304492,82.31273900622597,3.3459106920548307,High
2020-12-10,1635.6923575067863,99.92810017502892,8.357680731886019,62.288462810510616,0.7233053474505886,High
2020-12-11,1651.103054002312,99.99484140468422,6.138808683931023,105.9623973269529,1.7311538372747362,Medium
2020-12-12,1647.217711223139,88.93418090440882,4.126492479642154,105.5385022323849,4.710794303053435,Medium
2020-12-13,1610.4824541561834,85.01349458973192,1.9584290163373388,97.94723502634123,0.3081129223602441,High
2020-12-14,1642.9336598591005,92.31522518785475,6.666284429019425,95.14481638048345,0.6543198704892637,Medium
2020-12-15,1652.472666435077,103.38138431593018,8.345770687372708,83.78412059959531,2.1576616755719473,High
2020-12-16,1647.3096864508075,96.55798769271668,1.9758912425093969,67.76898056866538,5.496828369471585,High
2020-12-17,1649.5668701007503,99.55004011250034,1.543173974344481,106.9550762218594,1.7822855068771768,High
2020-12-18,1629.5133900851195,102.59140675047107,7.322433376072023,108.70657370014179,1.075691748364164,High
2020-12-19,1620.2821657734764,103.12116495449393,2.21581273426766,43.960757509133394,3.134466197453307,Low
2020-12-20,1629.2546804397643,95.58050314618855,2.0713608631190565,71.88955311392634,2.976088863244618,Medium
2020-12-21,1620.6561116471983,95.8188416982411,7.87235247756225,42.13020643601796,2.610502839251397,Medium
2020-12-22,1655.3542826555254,102.01877682466232,2.056925681703169,107.15819157597078,5.219932198225481,Medium
2020-12-23,1639.6604677773253,101.14970870580028,2.2981235834279827,54.16745972176335,1.7207841974902234,High
2020-12-24,1653.0213851734538,98.9771719981089,5.4870157268878526,93.90934118532262,1.7899522036253226,High
2020-12-25,1608.1703124485648,97.08928588232612,6.797699211233039,68.5900654155496,0.9863490997821918,High
2020-12-26,1628.7947367490926,97.3443020515712,4.297005810999591,105.2852362585732,3.9107620940599204,Medium
2020-12-27,1617.7765832902867,92.2582268924677,4.444124124832733,80.77495202030116,1.937189723172826,High
2020-12-28,1606.3033163520427,101.81835494803383,5.92838191005797,65.95215395612455,4.464386538489676,Low
2020-12-29,822.6654031087149,97.35559410174523,5.037977063815468,65.90965338005924,5.351728856207831,Medium
2020-12-30,1618.536206048523,89.47056124483062,1.6303980494440224,66.15417939372622,0.4793475204506079,Low
2020-12-31,1632.8386602288963,89.79686557019076,2.2950823039053994,103.08633735354424,5.463889922805155,Low
2021-01-01,1621.3195737388394,102.23206027546459,5.571200108677819,96.88924790613387,1.5840471883746932,Medium
2021-01-02,1633.0293682578158,97.51415091273178,7.0556375678850625,,2.4555793755862694,Low
2021-01-03,1653.3630672300903,92.97408256855863,6.841722018009691,79.21664711548824,4.333152611086634,Low
2021-01-04,1622.8379198820487,88.74201518470575,6.680395915055515,46.09227084234603,3.7429884962314532,High
2021-01-05,1633.261718708136,97.20431946490403,6.898908313456938,106.20002146875385,4.336793834383085,Low
2021-01-06,1653.246046974981,88.6862076003901,1.8111043342716613,61.27638475549968,2.6982430825240082,High
2021-01-07,1656.6308646784678,94.40334062436602,7.76571095473812,111.13801134709574,5.059352162507533,Low
2021-01-08,1635.4170698815694,98.55021068482472,7.724981736481722,87.74373544103409,4.397189228376829,Medium
2021-01-09,1649.478796850573,96.30830868642241,5.223467923683298,85.4256129772834,1.8734468710267995,Medium
2021-01-10,1660.175154894229,103.44199800252537,3.240160325881358,53.017499385137725,5.22952116208099,Medium
2021-01-11,2434.386041908153,85.79442403703538,5.645249309470034,45.56282876720132,5.29553451548836,Medium
2021-01-12,1629.9960079558216,90.59589751702805,5.405201484627006,84.20932647854613,2.429031167722907,High
2021-01-13,1636.9813787541127,86.14172202475962,3.060700453831472,77.43912986041792,3.672792561934851,Low
2021-01-14,1653.561422608364,88.89208460043,5.721911252500684,49.57464268618101,4.527534809872993,Low
2021-01-15,1648.5067661836786,87.47966671691061,7.081058812704268,106.84701780145494,4.540828763575098,Medium
2021-01-16,1646.1845933457212,99.65323254040463,7.142748053216793,73.3792095340572,0.3241486096264763,High
2021-01-17,1624.4329764170297,92.38751882588797,1.9178847559594008,60.83662403127096,3.5523215734943427,High
2021-01-18,1662.490709774155,103.50088542406041,2.8801431826872506,103.06176745171106,5.361921311615682,Medium
2021-01-19,1635.15192938536,85.46755443384141,6.177563524152368,113.04513254215496,1.4645725259298985,Low
2021-01-20,1639.8356431504592,98.05848369888356,,,4.426946510678928,Medium
2021-01-21,1649.0874739193034,104.41089600530977,,102.07599083213178,3.0548000106541577,Low
2021-01-22,1684.6345101630436,88.51677439620038,,92.20157256068107,1.4127186084792855,Medium
2021-01-23,1632.3244581997953,93.84864460571164,1.647504074598304,119.17822270032734,0.5179493639409791,Low
2021-01-24,1631.2774358431195,99.03779782340548,5.758945683197795,56.31941659289821,4.23958898283929,High
2021-01-25,1637.536513922942,97.66275998646336,8.233364011056212,116.85431956051636,1.9114693350053418,Medium
2021-01-26,1668.155979588704,96.32054261131341,6.127102249229166,,2.2218266473417994,Low
2021-01-27,1647.8103471590448,91.5351225410881,7.955930016202238,72.95634384567778,2.797463029557308,Low
2021-01-28,1652.2111403095173,99.56399907065803,5.462066206917516,68.70606513164279,2.912773240599368,Low
2021-01-29,1660.6780381896215,98.06510554136673,7.403651164431493,61.47605576707007,1.332474279094658,Low
2021-01-30,1666.9176554134833,88.25600570887502,2.369136857800033,95.45780651442348,3.770870448489472,High
2021-01-31,1630.7800832499865,104.28181462611393,2.364592840207716,87.13162565806756,3.8858348947683363,Low
2021-02-01,1654.4189809691409,96.11345817880239,2.341255304370562,64.45535565536773,0.9970798536210282,High
2021-02-02,1666.7845124898042,95.50923202071803,4.921946864256964,50.57699652146211,3.0477750845410516,Low
2021-02-03,1647.596890922867,101.96473355174939,3.8118449258598055,65.39005101865655,3.448611578193289,High
2021-02-04,1626.8306144587696,97.80827021257953,6.534300976187252,70.498504934708,1.2278206028515348,High
2021-02-05,1622.6244839994874,86.48958573212751,7.81835340010278,70.4522754496856,4.9459261642789025,Low
2021-02-06,1651.6466278331645,95.1317874758052,5.835623800014373,68.58076270100725,2.784835771170264,High
2021-02-07,1619.2251123871376,100.61192985788027,,43.89780049785095,0.8538988777465901,Medium
2021-02-08,1625.6777532805716,98.99960240353782,,77.12264863212135,2.0055799325112726,Low
2021-02-09,1631.7794507872243,104.41537448285493,5.1950013669658786,106.89664777962456,2.7540423534419327,Medium
2021-02-10,1646.8044029956588,85.49832559371862,6.539618871950287,54.42930334868148,0.3032568036736957,High
2021-02-11,1652.4681616286844,90.22437913280804,7.73354095304624,51.65258747419622,0.4175268474117388,High
2021-02-12,1626.1822735985002,95.9831291256485,8.42882352469232,77.7480844195849,0.5414831253807442,Medium
2021-02-13,1614.0164835261794,97.38979598041499,5.042447643711717,69.64824097200092,3.075209935972025,Low
2021-02-14,1655.8274247495128,90.48711971815489,7.156439030785717,84.90245125708407,2.0144630302469864,Medium
2021-02-15,1652.5498374651595,101.53603332751729,5.468069457227694,115.76594477303914,4.938796252293997,High
2021-02-16,1647.9446473748953,88.28695585832025,4.905177621970641,100.87090002662437,3.185977829726695,Low
2021-02-17,1645.5661658932502,85.01698219243437,5.263987634934029,94.96465225450382,4.239455726309783,Medium
2021-02-18,1629.603586769157,104.0478279675226,4.889926706751929,73.27495555149429,3.85744917796413,Medium
2021-02-19,1633.4706229405278,92.83113588860199,4.447196831562764,62.98878691053079,2.981683817998059,Low
2021-02-20,1637.998777027982,104.14979601912188,6.566044833597915,83.22112826367047,4.159782308766905,Medium
2021-02-21,1619.0683091012647,90.55863200690447,3.2477307116336145,110.83548221290259,3.1097049400555767,Low
2021-02-22,1643.026673962177,86.26897270262452,5.814670260642004,110.13940084090973,2.2736456022498652,Low
2021-02-23,1637.1592746883991,100.45039209106046,6.490721244351007,,2.537975370665154,Medium
2021-02-24,1631.4715720049815,101.71639063651396,7.744635833734935,59.697628258922926,4.652132032605377,Low
2021-02-25,1651.8209150304713,94.84173797695271,3.8231400425630997,58.02755602007005,3.207186180148621,Low
2021-02-26,1630.9288929348259,86.47700680355729,7.52419372461245,42.719073340750036,2.230804777852157,High
2021-02-27,1645.5094083678491,98.08268149946676,8.117038199281048,107.41313970367572,1.1936515458278025,High
2021-02-28,1607.8986138136663,88.64287948950314,6.040755679192031,61.187042706663036,2.850628671558953,High
2021-03-01,1647.8206636443986,101.98763096312568,6.900031055461091,68.71993128049334,1.5751215750454923,Medium
2021-03-02,1642.4333502704492,90.48046239084383,4.3399487187321135,104.73729127472515,5.266794360173943,Medium
2021-03-03,1672.9090523042555,101.95412780627855,8.16494793849285,49.60192414183283,2.827655944418213,Medium
2021-03-04,1661.0036278752268,93.53849083787038,6.196030185604969,76.89872630514395,0.2969784379185999,Medium
2021-03-05,1647.0158771445508,96.92975678496302,3.6710976603243726,49.78731039370663,0.7376052448459895,Low
2021-03-06,1616.807364480895,100.79125033641932,4.32982943063816,75.34788556090597,1.7427035814803482,Low
2021-03-07,1609.1629353679155,85.80878485965863,5.824288598921033,43.77116589029862,0.7338549189161329,High
2021-03-08,1611.644882633496,101.42332012379569,3.1389461515860657,81.4098260810764,4.943301683850858,Low
2021-03-09,1635.6035963737029,87.77296083530996,6.777400830382045,103.6567775257111,4.7353457257027864,Medium
2021-03-10,1650.5601352191163,92.16836710405973,3.072840613887502,94.10373398329203,5.3470229216029725,Low
2021-03-11,1599.711633890323,94.45562060222126,5.642524370396575,80.73352076619204,3.958944475305002,High
2021-03-12,1606.3092309412132,102.90853167337258,6.379045590963791,106.30069697193242,3.6386888676130833,Medium
2021-03-13,1623.0872641955882,85.44881255791182,7.518235269630771,58.22303799673544,5.0983573489528276,Low
2021-03-14,1598.9441291679277,96.18405216593571,6.637302910522532,106.4637027987423,5.2185640102332025,High
2021-03-15,1612.4292144438787,97.85045000124789,7.091775640865995,62.10907836705409,4.856811175138913,Low
2021-03-16,1645.0063797811633,91.33164618198147,7.890522610484938,,4.772732430054069,High
2021-03-17,1633.7615586472823,90.80973542618919,5.684400928554506,50.2744161328394,3.776442091079572,High
2021-03-18,1635.1403572696297,94.80938317020934,7.423960074634117,48.14038050897751,0.2584312230081352,High
2021-03-19,1598.0735927359096,88.74200835729346,3.1231056171762046,114.5689215028464,2.504964514230677,Medium
2021-03-20,1582.055994630169,94.36237859209919,7.203132195543811,55.19825977479819,3.5872295486915746,Low
2021-03-21,1607.6020132519313,100.30050646980294,3.0518071891453618,66.66369240495581,3.1224187473341747,Low
2021-03-22,1568.8364642591775,101.9079100832103,8.042404531199459,82.33213591599466,4.56091480692708,Medium
2021-03-23,1623.6449233693438,92.70322769797801,3.8098133622036805,67.82937060825029,4.549236951699181,Medium
2021-03-24,1628.7436186027826,97.34603426287372,,109.61066267030232,3.3930805496734298,Low
2021-03-25,1597.2854214232086,85.0004103592179,2.537181320904413,112.0571810757418,0.3654687796100843,Medium
2021-03-26,1623.8427737379209,96.00704967342905,2.8109055185648266,66.07923659148165,2.1889822497572684,Medium
2021-03-27,1622.9370230072157,104.50472610784979,4.6327821599421615,47.36221569333708,1.4512870730532381,Low
2021-03-28,1588.1827084572187,91.24530054322423,5.155045737560413,56.81265872057416,2.0286375709650666,High
2021-03-29,1601.8132312019684,96.89552248418492,7.896500827667429,77.95143365880512,3.4907864362093246,Medium
2021-03-30,1599.6585807526121,100.24567315291226,4.167103620493869,63.07848337869822,0.5989249890843197,Low
2021-03-31,1626.879644931225,97.17866041979285,3.0223761615093787,76.2777790025236,0.36677075750710053,Low
2021-04-01,1622.080800162356,93.36999940933678,6.706747782875671,100.6962799776698,2.5435828088965984,Low
2021-04-02,1618.0924242345877,88.05151146619063,2.4425808555002417,73.65107470205508,4.416262619300135,Medium
2021-04-03,1594.638481462867,94.27402794916462,7.745983604106316,55.75979649663509,0.41116751664239726,High
2021-04-04,1632.3973632786542,90.89568418357183,4.365797446461627,68.63741124679458,4.707505071738584,High
2021-04-05,1607.9318308997297,98.91840577522595,,99.43849745188265,2.2653680719375417,Low
2021-04-06,1613.448367255935,93.83825535428953,2.8032903983156583,73.92496961710222,0.870736001963622,Medium
2021-04-07,1637.3839554691806,101.99759529214643,2.518704043558857,,3.2293630761900363,Medium
2021-04-08,1615.2588584571538,88.86644873786352,,74.19293113658654,5.249892947478148,High
2021-04-09,1598.862222348994,93.35440244107147,4.507916043401919,76.38453501461278,3.098192719953779,High
2021-04-10,1590.549315420321,96.15009952789616,8.407199689083471,63.71017638216386,3.85483246787635,Medium
2021-04-11,1565.0923436063663,87.5202935205659,5.170085611167162,119.65480713544311,4.536211756177854,High
2021-04-12,1567.7091076309462,96.75820155668978,7.419570375303827,101.41008151109259,4.446535641798954,Low
2021-04-13,1615.4278112273118,90.81842810655152,8.359745751050045,,0.6338733246971333,High
2021-04-14,1558.0774783733814,89.59074360297319,3.468051130559511,108.38935876561153,4.140225919462356,Medium
2021-04-15,1617.1126925127007,87.83821479458689,7.106171985087562,93.31353566123568,5.234610220832592,Low
2021-04-16,1612.255621430251,91.99763851267022,1.654043143272522,103.27842744440898,3.928424228398031,Medium
2021-04-17,1578.1985430687232,103.57964830388414,6.258278826427202,,4.641325191979955,High
2021-04-18,1598.4500750587727,85.62011718662117,6.716407637824946,80.02974159274622,2.7991359303083785,High
2021-04-19,1605.6730979549068,102.04312416615878,4.841545987048517,43.75971066422795,1.9251139634575751,Low
2021-04-20,1595.3298538553538,92.94721795570281,2.634736470822514,62.45171131270526,3.800255921227088,Low
2021-04-21,1617.467664095712,96.2320327745277,5.817043836549148,69.44099273866527,2.83404988512693,Low
2021-04-22,1564.365380621258,95.25624593850743,7.782700616048903,90.03761803354638,4.950266495650627,Low
2021-04-23,1601.6666464010036,103.51480523214468,8.019234397047882,77.13690278351227,5.365505335117762,High
2021-04-24,1578.793366357988,100.40258538411427,6.7227167329372195,88.62706099386395,4.553960854422253,Medium
2021-04-25,1555.6102429975276,104.69647070655898,3.345992808979214,97.06618676111054,5.461567991798581,High
2021-04-26,1566.582253003423,100.88859903243394,7.59228848241944,43.41749341341364,2.0789456415700918,High
2021-04-27,1578.7245919100233,90.91776988413375,7.721761466911865,60.66221976028916,4.9527157384610385,Low
2021-04-28,1589.1206997272654,104.25767358718628,4.070695440216545,53.67230980357859,1.9821515511862424,Low
2021-04-29,1570.0893336648526,104.67131581615847,2.7808721558057647,54.9964095336777,0.8696998953562562,Medium
2021-04-30,1577.4590877845326,87.46187407233398,7.622616038933577,80.25003165055932,3.512211900385106,Medium
2021-05-01,1579.14641277882,103.02088367565955,7.6956812067697005,99.19830211999403,2.6386903301379805,High
2021-05-02,1568.974746133215,98.28404365786324,,61.822162714030185,5.088920975510744,Medium
2021-05-03,1574.7500778386254,103.43987540066227,8.268890045557418,105.95593905085698,2.834017909784579,Low
2021-05-04,1597.071598386722,103.31478040437973,5.231563871551584,111.39652137668591,5.120071041400092,Low
2021-05-05,1618.139147851081,102.82746062374434,8.456111364600554,68.04270976162819,0.6628278027742884,Low
2021-05-06,1588.8904785475347,102.70551187364758,4.61505775151677,94.50852311633801,4.610187137668257,High
2021-05-07,1586.9370774704496,87.35292477986437,5.232983375516836,49.36394352680865,4.235349909438007,Medium
2021-05-08,1582.2945735467904,87.87031416556523,3.3625798237987192,99.52226283886574,4.029885935762347,Low
2021-05-09,1575.6991110267472,87.35558838753933,7.792632118607586,53.201910038129505,2.114463239111146,High
2021-05-10,1594.6651874843453,86.82058177600571,4.605984819508041,94.99326430168168,4.3647380889872665,High
2021-05-11,1602.463630346626,92.06570570147977,7.2022983753916865,73.75200027681475,2.787307041035079,High
2021-05-12,1559.2362052064734,98.67916828649284,2.0581399256655786,114.27650572948326,4.004818432145033,Medium
2021-05-13,1602.921652835183,92.0938522614517,7.0177263994636885,77.15684654659178,3.1491925206221443,Medium
2021-05-14,1614.3707684062251,99.40600666550189,4.931701995760324,42.47222539740758,1.076558448800408,Medium
2021-05-15,1561.433959618179,101.40566250040405,1.537855158131742,78.45352289967175,0.5889325984098367,High
2021-05-16,1599.7437272353309,98.32429480292834,3.0838405729915643,103.63989950879945,2.17247991881787,High
2021-05-17,1613.800655518835,94.30209452565937,2.856111480101819,91.766746470948,5.147141320465704,Medium
2021-05-18,1595.1929587774127,90.91034879181913,6.762352069166079,117.30521572917392,3.0311088593131537,Low
2021-05-19,1577.1588126651607,87.48806724910462,4.84041532855253,107.46179920517966,4.461508354988572,Medium
2021-05-20,1596.0769240225443,94.87303655822768,2.618028776809682,82.12413303180503,3.2737536209063647,High
2021-05-21,1564.0925120264799,99.39197906739795,3.297620839316768,56.52164524843185,5.279002752935548,High
2021-05-22,1573.9548216900907,95.96486423008096,,40.30197038576985,2.1896417013116545,High
2021-05-23,1565.4360957853198,99.42963838580926,1.637467381237717,118.44019176010946,0.5495148907343579,High
2021-05-24,1553.0489701006604,91.70439344687001,4.468879116695616,115.06557586421361,4.348509012354319,High
2021-05-25,1580.7479791476799,86.33592126110696,6.246429825576181,61.93151952601543,3.95364666873823,High
2021-05-26,1585.9444005947926,100.42195852065153,5.124282097001151,91.05726289789817,3.0195555067513173,Medium
2021-05-27,1593.077290176872,89.39448223659112,5.686696787528492,98.33916503089229,1.963554026749152,High
2021-05-28,1490.2478806187921,97.32570120472047,3.7863268190815482,86.2410768826076,1.238392025369556,High
2021-05-29,791.7408025996615,101.08585489109467,2.7815300681382906,107.43693398704782,2.7819492319256502,High
2021-05-30,1581.4355574026104,87.78220003689353,7.168189032486268,46.2259718745611,3.747557398775056,High
2021-05-31,1558.0960902182694,96.96989420026551,7.839444100054523,111.71952273201708,3.2891537541935123,High
2021-06-01,1571.0961738788383,98.78748723680188,5.075183992624256,71.36152089331937,2.5468251794509422,Low
2021-06-02,1595.1661186885908,99.93061733637849,3.635288488069736,78.45520172598331,3.0833958327282738,Medium
2021-06-03,1582.1456859343239,87.95333222282976,5.078433806625899,75.57869203373377,0.816763384151642,Medium
2021-06-04,1579.9818414638885,101.50232323958743,7.652898644461769,82.50289783754839,3.903160545264587,Low
2021-06-05,1598.3564360433743,86.8829713230094,6.339844431625822,87.85347775086028,4.10484422992865,Low
2021-06-06,1626.977731069765,95.39166936313615,7.510312604030822,96.82747463833536,0.3101261715097256,High
2021-06-07,1576.0344014974226,93.8682539239576,3.7986559615463524,81.99522712601633,1.670227668269562,Medium
2021-06-08,1586.0481646766723,89.43532148471107,6.483853898362471,94.78186048071123,0.7336135159096834,Medium
2021-06-09,1563.529798043764,91.03861482894479,6.071342800581316,67.06379548725604,5.490718692341108,Low
2021-06-10,1624.5279642085586,88.28871566577804,5.501315224552921,114.93446962063895,3.3650498772146076,Medium
2021-06-11,1571.1288483744288,93.51452389642506,5.197574056613561,45.16248158398153,2.695124994689453,Medium
2021-06-12,1546.082004978304,85.7102185514112,5.356845181977178,83.64324868488748,2.6807553496505507,High
2021-06-13,1595.0120957240852,102.7783055059231,7.447697628086893,46.99169408173717,5.315063075951044,High
2021-06-14,1550.7314961252687,88.2697467007319,7.911961507029015,75.42136288295443,3.714242100285129,High
2021-06-15,1609.2158208614906,102.72035512911897,2.2900232506966676,60.60658861222639,1.1354626807972212,Medium
2021-06-16,1595.5031930381967,102.27154800268006,,114.95227596661181,2.602833846978304,Medium
2021-06-17,1563.5828175386923,94.03354414315373,7.9288589573126425,41.04603091087547,4.314533414965971,High
2021-06-18,1597.9980814101814,94.95451424430185,2.443179896113659,71.29629049131657,2.4725878510086634,High
2021-06-19,1578.3772995300785,91.03827081068962,4.390015613078344,102.56341997655636,1.8750504859060078,Medium
2021-06-20,1594.0774982085532,104.9374919995106,2.1235611994563275,55.07691301211726,5.453884402046341,Medium
2021-06-21,1560.424556370705,98.41544381180447,2.294334814068162,,5.162094956714203,Low
2021-06-22,1559.725692763305,104.03616571871105,7.828775687916733,108.7780070259859,5.193191938950783,High
2021-06-23,1593.491987056755,93.29593688776356,4.623257093813454,96.6402399716616,0.9412807807818728,High
2021-06-24,1625.3852801032406,102.66033158865572,6.32117757803219,56.72553459409366,1.4798400982481006,High
2021-06-25,1575.3987872670702,93.96469266434134,2.472400962704733,,2.570851530370665,Medium
2021-06-26,1574.5003478546048,102.33657744202625,1.6536323767492904,53.35477829562896,4.61867860572093,Medium
2021-06-27,2374.16505571452,87.6185311898972,7.733387701442048,54.72509897611197,4.118344586195022,Low
2021-06-28,1563.7389094122811,97.73708853537018,5.521819476843153,42.919383718030026,4.710753824550253,Low
2021-06-29,1601.9381526616341,98.57407029678293,1.639914288997048,108.58520649586131,5.084007278576197,High
2021-06-30,1609.6181722633476,98.12341394572854,8.44637636649591,82.28018299422686,4.349025926015231,Low
2021-07-01,1601.937205278134,93.94055236078687,4.945346681096306,,1.6242925532611359,Medium
2021-07-02,1589.6326240955073,98.67832220061592,4.831135557156931,63.16615968507264,1.7485898325326388,Low
